Region,Level,Latitude,Longitude,Outcome,Prevention,OutcomePrevalence,PredictionAccuracyScore,PreventionPrevalence,PreventionRank,PreventionCalculationLevel,PreventionScore
Columbus,City,32.50996149,-84.87704106,High Cholesterol,Annual Checkup,36.5,0.930340498,76.7,2,State,0
Columbus,City,32.50996149,-84.87704106,High Cholesterol,Physical Inactivity,36.5,0.930340498,32.2,3,State,0
Columbus,City,32.50996149,-84.87704106,High Cholesterol,Cholesterol Screening,36.5,0.930340498,75.6,4,State,0
Columbus,City,32.50996149,-84.87704106,High Cholesterol,Health Insurance,36.5,0.930340498,20.2,5,State,0
Columbus,City,32.50996149,-84.87704106,Chronic Kidney Disease,Taking BP Medication,3.3,0.885832629,77.2,1,State,0
Columbus,City,32.50996149,-84.87704106,Chronic Kidney Disease,Dental Visit,3.3,0.885832629,59.3,2,State,0
Columbus,City,32.50996149,-84.87704106,Chronic Kidney Disease,Cholesterol Screening,3.3,0.885832629,75.6,3,State,0
Columbus,City,32.50996149,-84.87704106,Chronic Kidney Disease,Physical Inactivity,3.3,0.885832629,32.2,4,State,0
Columbus,City,32.50996149,-84.87704106,Chronic Kidney Disease,Annual Checkup,3.3,0.885832629,76.7,5,State,0
Columbus,City,32.50996149,-84.87704106,Mental Health,Current Smoking,14,0.87986488,21.4,1,State,0
Columbus,City,32.50996149,-84.87704106,Mental Health,Mammography,14,0.87986488,81.6,2,State,0
Columbus,City,32.50996149,-84.87704106,Mental Health,Annual Checkup,14,0.87986488,76.7,3,State,0
Columbus,City,32.50996149,-84.87704106,Mental Health,Physical Inactivity,14,0.87986488,32.2,4,State,0
Columbus,City,32.50996149,-84.87704106,Mental Health,Cholesterol Screening,14,0.87986488,75.6,5,State,0
Columbus,City,32.50996149,-84.87704106,Physical Health,Physical Inactivity,14.1,0.92794472,32.2,1,State,0
Columbus,City,32.50996149,-84.87704106,Physical Health,Cholesterol Screening,14.1,0.92794472,75.6,2,State,0
Columbus,City,32.50996149,-84.87704106,Physical Health,Dental Visit,14.1,0.92794472,59.3,3,State,0
Columbus,City,32.50996149,-84.87704106,Physical Health,Current Smoking,14.1,0.92794472,21.4,4,State,0
Columbus,City,32.50996149,-84.87704106,Physical Health,Annual Checkup,14.1,0.92794472,76.7,5,State,0
Columbus,City,32.50996149,-84.87704106,Stroke,Taking BP Medication,4,0.867507992,77.2,1,State,0
Columbus,City,32.50996149,-84.87704106,Stroke,Dental Visit,4,0.867507992,59.3,2,State,0
Columbus,City,32.50996149,-84.87704106,Stroke,Cholesterol Screening,4,0.867507992,75.6,3,State,0
Columbus,City,32.50996149,-84.87704106,Stroke,Obesity,4,0.867507992,34.3,4,State,0
Columbus,City,32.50996149,-84.87704106,Stroke,Health Insurance,4,0.867507992,20.2,5,State,0
Columbus,City,32.50996149,-84.87704106,Teeth Loss,Current Smoking,19.6,0.907248555,21.4,1,State,0
Columbus,City,32.50996149,-84.87704106,Teeth Loss,Dental Visit,19.6,0.907248555,59.3,2,State,0
Columbus,City,32.50996149,-84.87704106,Teeth Loss,Physical Inactivity,19.6,0.907248555,32.2,3,State,0
Columbus,City,32.50996149,-84.87704106,Teeth Loss,Mammography,19.6,0.907248555,81.6,4,State,0
Columbus,City,32.50996149,-84.87704106,Teeth Loss,Sleep <7 hours,19.6,0.907248555,41.4,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Arthritis,Taking BP Medication,16.8,0.886738565,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Arthritis,Binge Drinking,16.8,0.886738565,16.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Arthritis,Current Smoking,16.8,0.886738565,11.5,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Arthritis,Sleep <7 hours,16.8,0.886738565,33.3,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Arthritis,Health Insurance,16.8,0.886738565,10.2,5,State,0
Johns Creek,City,34.0332992,-84.20271955,High Blood Pressure,Taking BP Medication,26.8,0.935843565,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,High Blood Pressure,Obesity,26.8,0.935843565,18.9,2,State,0
Johns Creek,City,34.0332992,-84.20271955,High Blood Pressure,Binge Drinking,26.8,0.935843565,16.8,3,State,0
Johns Creek,City,34.0332992,-84.20271955,High Blood Pressure,Annual Checkup,26.8,0.935843565,73.8,4,State,0
Johns Creek,City,34.0332992,-84.20271955,High Blood Pressure,Dental Visit,26.8,0.935843565,76.8,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Cancer (except skin),Cholesterol Screening,5.5,0.831713566,84.5,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Cancer (except skin),Taking BP Medication,5.5,0.831713566,73.3,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Cancer (except skin),Mammography,5.5,0.831713566,81.7,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Cancer (except skin),Sleep <7 hours,5.5,0.831713566,33.3,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Cancer (except skin),Colorectal Cancer Screening,5.5,0.831713566,66.5,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Current Asthma,Sleep <7 hours,7,0.868594269,33.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Current Asthma,Current Smoking,7,0.868594269,11.5,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Current Asthma,Colorectal Cancer Screening,7,0.868594269,66.5,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Current Asthma,Core preventive services for older women,7,0.868594269,42.3,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Current Asthma,Obesity,7,0.868594269,18.9,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Coronary Heart Disease,Taking BP Medication,3.8,0.840727351,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Coronary Heart Disease,Dental Visit,3.8,0.840727351,76.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Coronary Heart Disease,Sleep <7 hours,3.8,0.840727351,33.3,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Coronary Heart Disease,Physical Inactivity,3.8,0.840727351,18.2,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Coronary Heart Disease,Health Insurance,3.8,0.840727351,10.2,5,State,0
Johns Creek,City,34.0332992,-84.20271955,COPD,Cholesterol Screening,3.9,0.901400731,84.5,1,State,0
Johns Creek,City,34.0332992,-84.20271955,COPD,Dental Visit,3.9,0.901400731,76.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,COPD,Current Smoking,3.9,0.901400731,11.5,3,State,0
Johns Creek,City,34.0332992,-84.20271955,COPD,Physical Inactivity,3.9,0.901400731,18.2,4,State,0
Johns Creek,City,34.0332992,-84.20271955,COPD,Health Insurance,3.9,0.901400731,10.2,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Diabetes,Taking BP Medication,7.2,0.934231335,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Diabetes,Dental Visit,7.2,0.934231335,76.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Diabetes,Cholesterol Screening,7.2,0.934231335,84.5,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Diabetes,Physical Inactivity,7.2,0.934231335,18.2,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Diabetes,Current Smoking,7.2,0.934231335,11.5,5,State,0
Johns Creek,City,34.0332992,-84.20271955,High Cholesterol,Taking BP Medication,32.5,0.930340498,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,High Cholesterol,Annual Checkup,32.5,0.930340498,73.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,High Cholesterol,Physical Inactivity,32.5,0.930340498,18.2,3,State,0
Johns Creek,City,34.0332992,-84.20271955,High Cholesterol,Cholesterol Screening,32.5,0.930340498,84.5,4,State,0
Johns Creek,City,34.0332992,-84.20271955,High Cholesterol,Health Insurance,32.5,0.930340498,10.2,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Chronic Kidney Disease,Taking BP Medication,2,0.885832629,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Chronic Kidney Disease,Dental Visit,2,0.885832629,76.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Chronic Kidney Disease,Cholesterol Screening,2,0.885832629,84.5,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Chronic Kidney Disease,Physical Inactivity,2,0.885832629,18.2,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Chronic Kidney Disease,Annual Checkup,2,0.885832629,73.8,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Mental Health,Current Smoking,8.6,0.87986488,11.5,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Mental Health,Mammography,8.6,0.87986488,81.7,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Mental Health,Annual Checkup,8.6,0.87986488,73.8,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Mental Health,Physical Inactivity,8.6,0.87986488,18.2,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Mental Health,Cholesterol Screening,8.6,0.87986488,84.5,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Physical Health,Physical Inactivity,7.9,0.92794472,18.2,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Physical Health,Cholesterol Screening,7.9,0.92794472,84.5,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Physical Health,Dental Visit,7.9,0.92794472,76.8,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Physical Health,Current Smoking,7.9,0.92794472,11.5,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Physical Health,Annual Checkup,7.9,0.92794472,73.8,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Stroke,Taking BP Medication,1.8,0.867507992,73.3,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Stroke,Dental Visit,1.8,0.867507992,76.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Stroke,Cholesterol Screening,1.8,0.867507992,84.5,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Stroke,Obesity,1.8,0.867507992,18.9,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Stroke,Health Insurance,1.8,0.867507992,10.2,5,State,0
Johns Creek,City,34.0332992,-84.20271955,Teeth Loss,Current Smoking,7,0.907248555,11.5,1,State,0
Johns Creek,City,34.0332992,-84.20271955,Teeth Loss,Dental Visit,7,0.907248555,76.8,2,State,0
Johns Creek,City,34.0332992,-84.20271955,Teeth Loss,Physical Inactivity,7,0.907248555,18.2,3,State,0
Johns Creek,City,34.0332992,-84.20271955,Teeth Loss,Mammography,7,0.907248555,81.7,4,State,0
Johns Creek,City,34.0332992,-84.20271955,Teeth Loss,Sleep <7 hours,7,0.907248555,33.3,5,State,0
Macon,City,32.83204177,-83.64958238,Arthritis,Taking BP Medication,29,0.886738565,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,Arthritis,Binge Drinking,29,0.886738565,11.8,2,State,0
Macon,City,32.83204177,-83.64958238,Arthritis,Current Smoking,29,0.886738565,25.7,3,State,0
Macon,City,32.83204177,-83.64958238,Arthritis,Sleep <7 hours,29,0.886738565,43.6,4,State,0
Macon,City,32.83204177,-83.64958238,Arthritis,Health Insurance,29,0.886738565,24.9,5,State,0
Macon,City,32.83204177,-83.64958238,High Blood Pressure,Taking BP Medication,44.8,0.935843565,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,High Blood Pressure,Obesity,44.8,0.935843565,43.1,2,State,0
Macon,City,32.83204177,-83.64958238,High Blood Pressure,Binge Drinking,44.8,0.935843565,11.8,3,State,0
Macon,City,32.83204177,-83.64958238,High Blood Pressure,Annual Checkup,44.8,0.935843565,79.4,4,State,0
Macon,City,32.83204177,-83.64958238,High Blood Pressure,Dental Visit,44.8,0.935843565,49.7,5,State,0
Macon,City,32.83204177,-83.64958238,Cancer (except skin),Cholesterol Screening,5.8,0.831713566,72.7,1,State,0
Macon,City,32.83204177,-83.64958238,Cancer (except skin),Taking BP Medication,5.8,0.831713566,79.3,2,State,0
Macon,City,32.83204177,-83.64958238,Cancer (except skin),Mammography,5.8,0.831713566,82.2,3,State,0
Macon,City,32.83204177,-83.64958238,Cancer (except skin),Sleep <7 hours,5.8,0.831713566,43.6,4,State,0
Macon,City,32.83204177,-83.64958238,Cancer (except skin),Colorectal Cancer Screening,5.8,0.831713566,57.9,5,State,0
Macon,City,32.83204177,-83.64958238,Current Asthma,Sleep <7 hours,11.2,0.868594269,43.6,1,State,0
Macon,City,32.83204177,-83.64958238,Current Asthma,Current Smoking,11.2,0.868594269,25.7,2,State,0
Macon,City,32.83204177,-83.64958238,Current Asthma,Colorectal Cancer Screening,11.2,0.868594269,57.9,3,State,0
Macon,City,32.83204177,-83.64958238,Current Asthma,Core preventive services for older women,11.2,0.868594269,26.8,4,State,0
Macon,City,32.83204177,-83.64958238,Current Asthma,Obesity,11.2,0.868594269,43.1,5,State,0
Macon,City,32.83204177,-83.64958238,Coronary Heart Disease,Taking BP Medication,7.9,0.840727351,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,Coronary Heart Disease,Dental Visit,7.9,0.840727351,49.7,2,State,0
Macon,City,32.83204177,-83.64958238,Coronary Heart Disease,Sleep <7 hours,7.9,0.840727351,43.6,3,State,0
Macon,City,32.83204177,-83.64958238,Coronary Heart Disease,Physical Inactivity,7.9,0.840727351,39,4,State,0
Macon,City,32.83204177,-83.64958238,Coronary Heart Disease,Health Insurance,7.9,0.840727351,24.9,5,State,0
Macon,City,32.83204177,-83.64958238,COPD,Cholesterol Screening,10,0.901400731,72.7,1,State,0
Macon,City,32.83204177,-83.64958238,COPD,Dental Visit,10,0.901400731,49.7,2,State,0
Macon,City,32.83204177,-83.64958238,COPD,Current Smoking,10,0.901400731,25.7,3,State,0
Macon,City,32.83204177,-83.64958238,COPD,Physical Inactivity,10,0.901400731,39,4,State,0
Macon,City,32.83204177,-83.64958238,COPD,Health Insurance,10,0.901400731,24.9,5,State,0
Macon,City,32.83204177,-83.64958238,Diabetes,Taking BP Medication,17.3,0.934231335,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,Diabetes,Dental Visit,17.3,0.934231335,49.7,2,State,0
Macon,City,32.83204177,-83.64958238,Diabetes,Cholesterol Screening,17.3,0.934231335,72.7,3,State,0
Macon,City,32.83204177,-83.64958238,Diabetes,Physical Inactivity,17.3,0.934231335,39,4,State,0
Macon,City,32.83204177,-83.64958238,Diabetes,Current Smoking,17.3,0.934231335,25.7,5,State,0
Macon,City,32.83204177,-83.64958238,High Cholesterol,Taking BP Medication,39.2,0.930340498,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,High Cholesterol,Annual Checkup,39.2,0.930340498,79.4,2,State,0
Macon,City,32.83204177,-83.64958238,High Cholesterol,Physical Inactivity,39.2,0.930340498,39,3,State,0
Macon,City,32.83204177,-83.64958238,High Cholesterol,Cholesterol Screening,39.2,0.930340498,72.7,4,State,0
Macon,City,32.83204177,-83.64958238,High Cholesterol,Health Insurance,39.2,0.930340498,24.9,5,State,0
Macon,City,32.83204177,-83.64958238,Chronic Kidney Disease,Taking BP Medication,4.3,0.885832629,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,Chronic Kidney Disease,Dental Visit,4.3,0.885832629,49.7,2,State,0
Macon,City,32.83204177,-83.64958238,Chronic Kidney Disease,Cholesterol Screening,4.3,0.885832629,72.7,3,State,0
Macon,City,32.83204177,-83.64958238,Chronic Kidney Disease,Physical Inactivity,4.3,0.885832629,39,4,State,0
Macon,City,32.83204177,-83.64958238,Chronic Kidney Disease,Annual Checkup,4.3,0.885832629,79.4,5,State,0
Macon,City,32.83204177,-83.64958238,Mental Health,Current Smoking,16.4,0.87986488,25.7,1,State,0
Macon,City,32.83204177,-83.64958238,Mental Health,Mammography,16.4,0.87986488,82.2,2,State,0
Macon,City,32.83204177,-83.64958238,Mental Health,Annual Checkup,16.4,0.87986488,79.4,3,State,0
Macon,City,32.83204177,-83.64958238,Mental Health,Physical Inactivity,16.4,0.87986488,39,4,State,0
Macon,City,32.83204177,-83.64958238,Mental Health,Cholesterol Screening,16.4,0.87986488,72.7,5,State,0
Macon,City,32.83204177,-83.64958238,Physical Health,Physical Inactivity,17.5,0.92794472,39,1,State,0
Macon,City,32.83204177,-83.64958238,Physical Health,Cholesterol Screening,17.5,0.92794472,72.7,2,State,0
Macon,City,32.83204177,-83.64958238,Physical Health,Dental Visit,17.5,0.92794472,49.7,3,State,0
Macon,City,32.83204177,-83.64958238,Physical Health,Current Smoking,17.5,0.92794472,25.7,4,State,0
Macon,City,32.83204177,-83.64958238,Physical Health,Annual Checkup,17.5,0.92794472,79.4,5,State,0
Macon,City,32.83204177,-83.64958238,Stroke,Taking BP Medication,5.8,0.867507992,79.3,1,State,0
Macon,City,32.83204177,-83.64958238,Stroke,Dental Visit,5.8,0.867507992,49.7,2,State,0
Macon,City,32.83204177,-83.64958238,Stroke,Cholesterol Screening,5.8,0.867507992,72.7,3,State,0
Macon,City,32.83204177,-83.64958238,Stroke,Obesity,5.8,0.867507992,43.1,4,State,0
Macon,City,32.83204177,-83.64958238,Stroke,Health Insurance,5.8,0.867507992,24.9,5,State,0
Macon,City,32.83204177,-83.64958238,Teeth Loss,Current Smoking,29.1,0.907248555,25.7,1,State,0
Macon,City,32.83204177,-83.64958238,Teeth Loss,Dental Visit,29.1,0.907248555,49.7,2,State,0
Macon,City,32.83204177,-83.64958238,Teeth Loss,Physical Inactivity,29.1,0.907248555,39,3,State,0
Macon,City,32.83204177,-83.64958238,Teeth Loss,Mammography,29.1,0.907248555,82.2,4,State,0
Macon,City,32.83204177,-83.64958238,Teeth Loss,Sleep <7 hours,29.1,0.907248555,43.6,5,State,0
Roswell,City,34.03913846,-84.35122253,Arthritis,Taking BP Medication,19,0.886738565,73.5,1,State,0
Roswell,City,34.03913846,-84.35122253,Arthritis,Binge Drinking,19,0.886738565,17.5,2,State,0
Roswell,City,34.03913846,-84.35122253,Arthritis,Current Smoking,19,0.886738565,13.3,3,State,0
Roswell,City,34.03913846,-84.35122253,Arthritis,Sleep <7 hours,19,0.886738565,32.7,4,State,0
Roswell,City,34.03913846,-84.35122253,Arthritis,Health Insurance,19,0.886738565,14.6,5,State,0
Roswell,City,34.03913846,-84.35122253,High Blood Pressure,Taking BP Medication,28.9,0.935843565,73.5,1,State,0
Roswell,City,34.03913846,-84.35122253,High Blood Pressure,Obesity,28.9,0.935843565,22.1,2,State,0
Roswell,City,34.03913846,-84.35122253,High Blood Pressure,Binge Drinking,28.9,0.935843565,17.5,3,State,0
Roswell,City,34.03913846,-84.35122253,High Blood Pressure,Annual Checkup,28.9,0.935843565,73.4,4,State,0
Roswell,City,34.03913846,-84.35122253,High Blood Pressure,Dental Visit,28.9,0.935843565,73,5,State,0
Roswell,City,34.03913846,-84.35122253,Cancer (except skin),Cholesterol Screening,6.2,0.831713566,81.6,1,State,0
Roswell,City,34.03913846,-84.35122253,Cancer (except skin),Taking BP Medication,6.2,0.831713566,73.5,2,State,0
Roswell,City,34.03913846,-84.35122253,Cancer (except skin),Mammography,6.2,0.831713566,81.8,3,State,0
Roswell,City,34.03913846,-84.35122253,Cancer (except skin),Sleep <7 hours,6.2,0.831713566,32.7,4,State,0
Roswell,City,34.03913846,-84.35122253,Cancer (except skin),Colorectal Cancer Screening,6.2,0.831713566,68.6,5,State,0
Roswell,City,34.03913846,-84.35122253,Current Asthma,Sleep <7 hours,7.5,0.868594269,32.7,1,State,0
Roswell,City,34.03913846,-84.35122253,Current Asthma,Current Smoking,7.5,0.868594269,13.3,2,State,0
Roswell,City,34.03913846,-84.35122253,Current Asthma,Colorectal Cancer Screening,7.5,0.868594269,68.6,3,State,0
Roswell,City,34.03913846,-84.35122253,Current Asthma,Core preventive services for older women,7.5,0.868594269,41.4,4,State,0
Roswell,City,34.03913846,-84.35122253,Current Asthma,Obesity,7.5,0.868594269,22.1,5,State,0
Roswell,City,34.03913846,-84.35122253,Coronary Heart Disease,Taking BP Medication,4.6,0.840727351,73.5,1,State,0
Roswell,City,34.03913846,-84.35122253,Coronary Heart Disease,Dental Visit,4.6,0.840727351,73,2,State,0
Roswell,City,34.03913846,-84.35122253,Coronary Heart Disease,Sleep <7 hours,4.6,0.840727351,32.7,3,State,0
Roswell,City,34.03913846,-84.35122253,Coronary Heart Disease,Physical Inactivity,4.6,0.840727351,20.3,4,State,0
Roswell,City,34.03913846,-84.35122253,Coronary Heart Disease,Health Insurance,4.6,0.840727351,14.6,5,State,0
Roswell,City,34.03913846,-84.35122253,COPD,Cholesterol Screening,4.8,0.901400731,81.6,1,State,0
Roswell,City,34.03913846,-84.35122253,COPD,Dental Visit,4.8,0.901400731,73,2,State,0
Roswell,City,34.03913846,-84.35122253,COPD,Current Smoking,4.8,0.901400731,13.3,3,State,0
Roswell,City,34.03913846,-84.35122253,COPD,Physical Inactivity,4.8,0.901400731,20.3,4,State,0
Roswell,City,34.03913846,-84.35122253,COPD,Health Insurance,4.8,0.901400731,14.6,5,State,0
Roswell,City,34.03913846,-84.35122253,Diabetes,Taking BP Medication,7.7,0.934231335,73.5,1,State,0
Roswell,City,34.03913846,-84.35122253,Diabetes,Dental Visit,7.7,0.934231335,73,2,State,0
Roswell,City,34.03913846,-84.35122253,Diabetes,Cholesterol Screening,7.7,0.934231335,81.6,3,State,0
Roswell,City,34.03913846,-84.35122253,Diabetes,Physical Inactivity,7.7,0.934231335,20.3,4,State,0
Roswell,City,34.03913846,-84.35122253,Diabetes,Current Smoking,7.7,0.934231335,13.3,5,State,0
