Region,Level,Outcome,Prevention,Outcome Prevalence,Prevention Prevalence,Prevention Rank,Prevention Score,Prediction Accuracy
Hialeah,City,ARTHRITIS,SLEEP,21.1,33.9,4,0,0.886738565
Hialeah,City,ARTHRITIS,ACCESS2,21.1,42.9,5,0,0.886738565
Hialeah,City,BPHIGH,BPMED,33.9,79.6,1,0,0.935843565
Hialeah,City,BPHIGH,OBESITY,33.9,30.2,2,0,0.935843565
Hialeah,City,BPHIGH,BINGE,33.9,13.3,3,0,0.935843565
Hialeah,City,BPHIGH,CHECKUP,33.9,75.1,4,0,0.935843565
Hialeah,City,BPHIGH,DENTAL,33.9,50.9,5,0,0.935843565
Hialeah,City,CANCER,CHOLSCREEN,5.6,72.9,1,0,0.831713566
Hialeah,City,CANCER,BPMED,5.6,79.6,2,0,0.831713566
Hialeah,City,CANCER,MAMMOUSE,5.6,82,3,0,0.831713566
Hialeah,City,CANCER,SLEEP,5.6,33.9,4,0,0.831713566
Hialeah,City,CANCER,COLON_SCREEN,5.6,45.3,5,0,0.831713566
Hialeah,City,CASTHMA,SLEEP,7,33.9,1,0,0.868594269
Hialeah,City,CASTHMA,CSMOKING,7,15.4,2,0,0.868594269
Hialeah,City,CASTHMA,COLON_SCREEN,7,45.3,3,0,0.868594269
Hialeah,City,CASTHMA,COREW,7,17.4,4,0,0.868594269
Hialeah,City,CASTHMA,OBESITY,7,30.2,5,0,0.868594269
Hialeah,City,CHD,BPMED,8.6,79.6,1,0,0.840727351
Hialeah,City,CHD,DENTAL,8.6,50.9,2,0,0.840727351
Hialeah,City,CHD,SLEEP,8.6,33.9,3,0,0.840727351
Hialeah,City,CHD,LPA,8.6,46.8,4,0,0.840727351
Hialeah,City,CHD,ACCESS2,8.6,42.9,5,0,0.840727351
Hialeah,City,COPD,CHOLSCREEN,7.3,72.9,1,0,0.901400731
Hialeah,City,COPD,DENTAL,7.3,50.9,2,0,0.901400731
Hialeah,City,COPD,CSMOKING,7.3,15.4,3,0,0.901400731
Hialeah,City,COPD,LPA,7.3,46.8,4,0,0.901400731
Hialeah,City,COPD,ACCESS2,7.3,42.9,5,0,0.901400731
Hialeah,City,DIABETES,BPMED,16.5,79.6,1,0,0.934231335
Hialeah,City,DIABETES,DENTAL,16.5,50.9,2,0,0.934231335
Hialeah,City,DIABETES,CHOLSCREEN,16.5,72.9,3,0,0.934231335
Hialeah,City,DIABETES,LPA,16.5,46.8,4,0,0.934231335
Hialeah,City,DIABETES,CSMOKING,16.5,15.4,5,0,0.934231335
Hialeah,City,HIGHCHOL,BPMED,41.6,79.6,1,0,0.930340498
Hialeah,City,HIGHCHOL,CHECKUP,41.6,75.1,2,0,0.930340498
Hialeah,City,HIGHCHOL,LPA,41.6,46.8,3,0,0.930340498
Hialeah,City,HIGHCHOL,CHOLSCREEN,41.6,72.9,4,0,0.930340498
Hialeah,City,HIGHCHOL,ACCESS2,41.6,42.9,5,0,0.930340498
Hialeah,City,KIDNEY,BPMED,4.6,79.6,1,0,0.885832629
Hialeah,City,KIDNEY,DENTAL,4.6,50.9,2,0,0.885832629
Hialeah,City,KIDNEY,CHOLSCREEN,4.6,72.9,3,0,0.885832629
Hialeah,City,KIDNEY,LPA,4.6,46.8,4,0,0.885832629
Hialeah,City,KIDNEY,CHECKUP,4.6,75.1,5,0,0.885832629
Hialeah,City,MHLTH,CSMOKING,13,15.4,1,0,0.87986488
Hialeah,City,MHLTH,MAMMOUSE,13,82,2,0,0.87986488
Hialeah,City,MHLTH,CHECKUP,13,75.1,3,0,0.87986488
Hialeah,City,MHLTH,LPA,13,46.8,4,0,0.87986488
Hialeah,City,MHLTH,CHOLSCREEN,13,72.9,5,0,0.87986488
Hialeah,City,PHLTH,LPA,17,46.8,1,0,0.92794472
Hialeah,City,PHLTH,CHOLSCREEN,17,72.9,2,0,0.92794472
Hialeah,City,PHLTH,DENTAL,17,50.9,3,0,0.92794472
Hialeah,City,PHLTH,CSMOKING,17,15.4,4,0,0.92794472
Hialeah,City,PHLTH,CHECKUP,17,75.1,5,0,0.92794472
Hialeah,City,STROKE,BPMED,4.2,79.6,1,0,0.867507992
Hialeah,City,STROKE,DENTAL,4.2,50.9,2,0,0.867507992
Hialeah,City,STROKE,CHOLSCREEN,4.2,72.9,3,0,0.867507992
Hialeah,City,STROKE,OBESITY,4.2,30.2,4,0,0.867507992
Hialeah,City,STROKE,ACCESS2,4.2,42.9,5,0,0.867507992
Hialeah,City,TEETHLOST,CSMOKING,18.5,15.4,1,0,0.907248555
Hialeah,City,TEETHLOST,DENTAL,18.5,50.9,2,0,0.907248555
Hialeah,City,TEETHLOST,LPA,18.5,46.8,3,0,0.907248555
Hialeah,City,TEETHLOST,MAMMOUSE,18.5,82,4,0,0.907248555
Hialeah,City,TEETHLOST,SLEEP,18.5,33.9,5,0,0.907248555
Hollywood,City,ARTHRITIS,BPMED,23,75.9,1,0,0.886738565
Hollywood,City,ARTHRITIS,BINGE,23,16.7,2,0,0.886738565
Hollywood,City,ARTHRITIS,CSMOKING,23,17.1,3,0,0.886738565
Hollywood,City,ARTHRITIS,SLEEP,23,36.9,4,0,0.886738565
Hollywood,City,ARTHRITIS,ACCESS2,23,24.4,5,0,0.886738565
Hollywood,City,BPHIGH,BPMED,32.5,75.9,1,0,0.935843565
Hollywood,City,BPHIGH,OBESITY,32.5,28,2,0,0.935843565
Hollywood,City,BPHIGH,BINGE,32.5,16.7,3,0,0.935843565
Hollywood,City,BPHIGH,CHECKUP,32.5,76.2,4,0,0.935843565
Hollywood,City,BPHIGH,DENTAL,32.5,60.4,5,0,0.935843565
Hollywood,City,CANCER,CHOLSCREEN,6.6,78.2,1,0,0.831713566
Hollywood,City,CANCER,BPMED,6.6,75.9,2,0,0.831713566
Hollywood,City,CANCER,MAMMOUSE,6.6,81.9,3,0,0.831713566
Hollywood,City,CANCER,SLEEP,6.6,36.9,4,0,0.831713566
Hollywood,City,CANCER,COLON_SCREEN,6.6,59.1,5,0,0.831713566
Hollywood,City,CASTHMA,SLEEP,7.7,36.9,1,0,0.868594269
Hollywood,City,CASTHMA,CSMOKING,7.7,17.1,2,0,0.868594269
Hollywood,City,CASTHMA,COLON_SCREEN,7.7,59.1,3,0,0.868594269
Hollywood,City,CASTHMA,COREW,7.7,27.8,4,0,0.868594269
Hollywood,City,CASTHMA,OBESITY,7.7,28,5,0,0.868594269
Hollywood,City,CHD,BPMED,6.9,75.9,1,0,0.840727351
Hollywood,City,CHD,DENTAL,6.9,60.4,2,0,0.840727351
Hollywood,City,CHD,SLEEP,6.9,36.9,3,0,0.840727351
Hollywood,City,CHD,LPA,6.9,29.8,4,0,0.840727351
Hollywood,City,CHD,ACCESS2,6.9,24.4,5,0,0.840727351
Hollywood,City,COPD,CHOLSCREEN,7.3,78.2,1,0,0.901400731
Hollywood,City,COPD,DENTAL,7.3,60.4,2,0,0.901400731
Hollywood,City,COPD,CSMOKING,7.3,17.1,3,0,0.901400731
Hollywood,City,COPD,LPA,7.3,29.8,4,0,0.901400731
Hollywood,City,COPD,ACCESS2,7.3,24.4,5,0,0.901400731
Hollywood,City,DIABETES,BPMED,11.9,75.9,1,0,0.934231335
Hollywood,City,DIABETES,DENTAL,11.9,60.4,2,0,0.934231335
Hollywood,City,DIABETES,CHOLSCREEN,11.9,78.2,3,0,0.934231335
Hollywood,City,DIABETES,LPA,11.9,29.8,4,0,0.934231335
Hollywood,City,DIABETES,CSMOKING,11.9,17.1,5,0,0.934231335
Hollywood,City,HIGHCHOL,BPMED,38.4,75.9,1,0,0.930340498
Hollywood,City,HIGHCHOL,CHECKUP,38.4,76.2,2,0,0.930340498
Hollywood,City,HIGHCHOL,LPA,38.4,29.8,3,0,0.930340498
Hollywood,City,HIGHCHOL,CHOLSCREEN,38.4,78.2,4,0,0.930340498
Hollywood,City,HIGHCHOL,ACCESS2,38.4,24.4,5,0,0.930340498
Hollywood,City,KIDNEY,BPMED,3.2,75.9,1,0,0.885832629
Hollywood,City,KIDNEY,DENTAL,3.2,60.4,2,0,0.885832629
Hollywood,City,KIDNEY,CHOLSCREEN,3.2,78.2,3,0,0.885832629
Hollywood,City,KIDNEY,LPA,3.2,29.8,4,0,0.885832629
Hollywood,City,KIDNEY,CHECKUP,3.2,76.2,5,0,0.885832629
Hollywood,City,MHLTH,CSMOKING,13,17.1,1,0,0.87986488
Hollywood,City,MHLTH,MAMMOUSE,13,81.9,2,0,0.87986488
Hollywood,City,MHLTH,CHECKUP,13,76.2,3,0,0.87986488
Hollywood,City,MHLTH,LPA,13,29.8,4,0,0.87986488
Hollywood,City,MHLTH,CHOLSCREEN,13,78.2,5,0,0.87986488
Hollywood,City,PHLTH,LPA,13.8,29.8,1,0,0.92794472
Hollywood,City,PHLTH,CHOLSCREEN,13.8,78.2,2,0,0.92794472
Hollywood,City,PHLTH,DENTAL,13.8,60.4,3,0,0.92794472
Hollywood,City,PHLTH,CSMOKING,13.8,17.1,4,0,0.92794472
Hollywood,City,PHLTH,CHECKUP,13.8,76.2,5,0,0.92794472
Hollywood,City,STROKE,BPMED,3.5,75.9,1,0,0.867507992
Hollywood,City,STROKE,DENTAL,3.5,60.4,2,0,0.867507992
Hollywood,City,STROKE,CHOLSCREEN,3.5,78.2,3,0,0.867507992
Hollywood,City,STROKE,OBESITY,3.5,28,4,0,0.867507992
Hollywood,City,STROKE,ACCESS2,3.5,24.4,5,0,0.867507992
Hollywood,City,TEETHLOST,CSMOKING,14.8,17.1,1,0,0.907248555
Hollywood,City,TEETHLOST,DENTAL,14.8,60.4,2,0,0.907248555
Hollywood,City,TEETHLOST,LPA,14.8,29.8,3,0,0.907248555
Hollywood,City,TEETHLOST,MAMMOUSE,14.8,81.9,4,0,0.907248555
Hollywood,City,TEETHLOST,SLEEP,14.8,36.9,5,0,0.907248555
Jacksonville,City,ARTHRITIS,BPMED,22.3,76.1,1,0,0.886738565
Jacksonville,City,ARTHRITIS,BINGE,22.3,18.9,2,0,0.886738565
Jacksonville,City,ARTHRITIS,CSMOKING,22.3,20.4,3,0,0.886738565
Jacksonville,City,ARTHRITIS,SLEEP,22.3,38.2,4,0,0.886738565
Jacksonville,City,ARTHRITIS,ACCESS2,22.3,20.3,5,0,0.886738565
Jacksonville,City,BPHIGH,BPMED,33.3,76.1,1,0,0.935843565
Jacksonville,City,BPHIGH,OBESITY,33.3,31.3,2,0,0.935843565
Jacksonville,City,BPHIGH,BINGE,33.3,18.9,3,0,0.935843565
Jacksonville,City,BPHIGH,CHECKUP,33.3,75.2,4,0,0.935843565
Jacksonville,City,BPHIGH,DENTAL,33.3,57.4,5,0,0.935843565
Jacksonville,City,CANCER,CHOLSCREEN,5.9,75.8,1,0,0.831713566
Jacksonville,City,CANCER,BPMED,5.9,76.1,2,0,0.831713566
Jacksonville,City,CANCER,MAMMOUSE,5.9,79.9,3,0,0.831713566
Jacksonville,City,CANCER,SLEEP,5.9,38.2,4,0,0.831713566
Jacksonville,City,CANCER,COLON_SCREEN,5.9,62.9,5,0,0.831713566
Jacksonville,City,CASTHMA,SLEEP,8.3,38.2,1,0,0.868594269
Jacksonville,City,CASTHMA,CSMOKING,8.3,20.4,2,0,0.868594269
Jacksonville,City,CASTHMA,COLON_SCREEN,8.3,62.9,3,0,0.868594269
Jacksonville,City,CASTHMA,COREW,8.3,28.9,4,0,0.868594269
Jacksonville,City,CASTHMA,OBESITY,8.3,31.3,5,0,0.868594269
Jacksonville,City,CHD,BPMED,6.3,76.1,1,0,0.840727351
Jacksonville,City,CHD,DENTAL,6.3,57.4,2,0,0.840727351
Jacksonville,City,CHD,SLEEP,6.3,38.2,3,0,0.840727351
Jacksonville,City,CHD,LPA,6.3,28.2,4,0,0.840727351
Jacksonville,City,CHD,ACCESS2,6.3,20.3,5,0,0.840727351
Jacksonville,City,COPD,CHOLSCREEN,7.6,75.8,1,0,0.901400731
Jacksonville,City,COPD,DENTAL,7.6,57.4,2,0,0.901400731
Jacksonville,City,COPD,CSMOKING,7.6,20.4,3,0,0.901400731
Jacksonville,City,COPD,LPA,7.6,28.2,4,0,0.901400731
Jacksonville,City,COPD,ACCESS2,7.6,20.3,5,0,0.901400731
Jacksonville,City,DIABETES,BPMED,11,76.1,1,0,0.934231335
Jacksonville,City,DIABETES,DENTAL,11,57.4,2,0,0.934231335
Jacksonville,City,DIABETES,CHOLSCREEN,11,75.8,3,0,0.934231335
Jacksonville,City,DIABETES,LPA,11,28.2,4,0,0.934231335
Jacksonville,City,DIABETES,CSMOKING,11,20.4,5,0,0.934231335
Jacksonville,City,HIGHCHOL,BPMED,35.5,76.1,1,0,0.930340498
Jacksonville,City,HIGHCHOL,CHECKUP,35.5,75.2,2,0,0.930340498
Jacksonville,City,HIGHCHOL,LPA,35.5,28.2,3,0,0.930340498
Jacksonville,City,HIGHCHOL,CHOLSCREEN,35.5,75.8,4,0,0.930340498
Jacksonville,City,HIGHCHOL,ACCESS2,35.5,20.3,5,0,0.930340498
Jacksonville,City,KIDNEY,BPMED,2.9,76.1,1,0,0.885832629
Jacksonville,City,KIDNEY,DENTAL,2.9,57.4,2,0,0.885832629
Jacksonville,City,KIDNEY,CHOLSCREEN,2.9,75.8,3,0,0.885832629
Jacksonville,City,KIDNEY,LPA,2.9,28.2,4,0,0.885832629
Jacksonville,City,KIDNEY,CHECKUP,2.9,75.2,5,0,0.885832629
Jacksonville,City,MHLTH,CSMOKING,13.8,20.4,1,0,0.87986488
Jacksonville,City,MHLTH,MAMMOUSE,13.8,79.9,2,0,0.87986488
Jacksonville,City,MHLTH,CHECKUP,13.8,75.2,3,0,0.87986488
Jacksonville,City,MHLTH,LPA,13.8,28.2,4,0,0.87986488
Jacksonville,City,MHLTH,CHOLSCREEN,13.8,75.8,5,0,0.87986488
Jacksonville,City,PHLTH,LPA,13.4,28.2,1,0,0.92794472
Jacksonville,City,PHLTH,CHOLSCREEN,13.4,75.8,2,0,0.92794472
Jacksonville,City,PHLTH,DENTAL,13.4,57.4,3,0,0.92794472
Jacksonville,City,PHLTH,CSMOKING,13.4,20.4,4,0,0.92794472
Jacksonville,City,PHLTH,CHECKUP,13.4,75.2,5,0,0.92794472
Jacksonville,City,STROKE,BPMED,3.4,76.1,1,0,0.867507992
Jacksonville,City,STROKE,DENTAL,3.4,57.4,2,0,0.867507992
Jacksonville,City,STROKE,CHOLSCREEN,3.4,75.8,3,0,0.867507992
Jacksonville,City,STROKE,OBESITY,3.4,31.3,4,0,0.867507992
Jacksonville,City,STROKE,ACCESS2,3.4,20.3,5,0,0.867507992
Jacksonville,City,TEETHLOST,CSMOKING,18.4,20.4,1,0,0.907248555
Jacksonville,City,TEETHLOST,DENTAL,18.4,57.4,2,0,0.907248555
Jacksonville,City,TEETHLOST,LPA,18.4,28.2,3,0,0.907248555
Jacksonville,City,TEETHLOST,MAMMOUSE,18.4,79.9,4,0,0.907248555
Jacksonville,City,TEETHLOST,SLEEP,18.4,38.2,5,0,0.907248555
Lakeland,City,ARTHRITIS,BPMED,30.2,81,1,0,0.886738565
Lakeland,City,ARTHRITIS,BINGE,30.2,13.6,2,0,0.886738565
Lakeland,City,ARTHRITIS,CSMOKING,30.2,18.5,3,0,0.886738565
Lakeland,City,ARTHRITIS,SLEEP,30.2,35,4,0,0.886738565
Lakeland,City,ARTHRITIS,ACCESS2,30.2,22,5,0,0.886738565
Lakeland,City,BPHIGH,BPMED,36.3,81,1,0,0.935843565
Lakeland,City,BPHIGH,OBESITY,36.3,35.6,2,0,0.935843565
Lakeland,City,BPHIGH,BINGE,36.3,13.6,3,0,0.935843565
Lakeland,City,BPHIGH,CHECKUP,36.3,77.4,4,0,0.935843565
Lakeland,City,BPHIGH,DENTAL,36.3,56.1,5,0,0.935843565
Lakeland,City,CANCER,CHOLSCREEN,7.9,77,1,0,0.831713566
Lakeland,City,CANCER,BPMED,7.9,81,2,0,0.831713566
Lakeland,City,CANCER,MAMMOUSE,7.9,82.4,3,0,0.831713566
Lakeland,City,CANCER,SLEEP,7.9,35,4,0,0.831713566
Lakeland,City,CANCER,COLON_SCREEN,7.9,67.5,5,0,0.831713566
Lakeland,City,CASTHMA,SLEEP,8.6,35,1,0,0.868594269
Lakeland,City,CASTHMA,CSMOKING,8.6,18.5,2,0,0.868594269
Lakeland,City,CASTHMA,COLON_SCREEN,8.6,67.5,3,0,0.868594269
Lakeland,City,CASTHMA,COREW,8.6,31.9,4,0,0.868594269
Lakeland,City,CASTHMA,OBESITY,8.6,35.6,5,0,0.868594269
Lakeland,City,CHD,BPMED,8.8,81,1,0,0.840727351
Lakeland,City,CHD,DENTAL,8.8,56.1,2,0,0.840727351
Lakeland,City,CHD,SLEEP,8.8,35,3,0,0.840727351
Lakeland,City,CHD,LPA,8.8,32,4,0,0.840727351
Lakeland,City,CHD,ACCESS2,8.8,22,5,0,0.840727351
Lakeland,City,COPD,CHOLSCREEN,9.2,77,1,0,0.901400731
Lakeland,City,COPD,DENTAL,9.2,56.1,2,0,0.901400731
Lakeland,City,COPD,CSMOKING,9.2,18.5,3,0,0.901400731
Lakeland,City,COPD,LPA,9.2,32,4,0,0.901400731
Lakeland,City,COPD,ACCESS2,9.2,22,5,0,0.901400731
Lakeland,City,DIABETES,BPMED,13.2,81,1,0,0.934231335
Lakeland,City,DIABETES,DENTAL,13.2,56.1,2,0,0.934231335
Lakeland,City,DIABETES,CHOLSCREEN,13.2,77,3,0,0.934231335
Lakeland,City,DIABETES,LPA,13.2,32,4,0,0.934231335
Lakeland,City,DIABETES,CSMOKING,13.2,18.5,5,0,0.934231335
Lakeland,City,HIGHCHOL,BPMED,40.3,81,1,0,0.930340498
Lakeland,City,HIGHCHOL,CHECKUP,40.3,77.4,2,0,0.930340498
Lakeland,City,HIGHCHOL,LPA,40.3,32,3,0,0.930340498
Lakeland,City,HIGHCHOL,CHOLSCREEN,40.3,77,4,0,0.930340498
Lakeland,City,HIGHCHOL,ACCESS2,40.3,22,5,0,0.930340498
Lakeland,City,KIDNEY,BPMED,3.7,81,1,0,0.885832629
Lakeland,City,KIDNEY,DENTAL,3.7,56.1,2,0,0.885832629
Lakeland,City,KIDNEY,CHOLSCREEN,3.7,77,3,0,0.885832629
Lakeland,City,KIDNEY,LPA,3.7,32,4,0,0.885832629
Lakeland,City,KIDNEY,CHECKUP,3.7,77.4,5,0,0.885832629
Lakeland,City,MHLTH,CSMOKING,13.4,18.5,1,0,0.87986488
Lakeland,City,MHLTH,MAMMOUSE,13.4,82.4,2,0,0.87986488
Lakeland,City,MHLTH,CHECKUP,13.4,77.4,3,0,0.87986488
Lakeland,City,MHLTH,LPA,13.4,32,4,0,0.87986488
Lakeland,City,MHLTH,CHOLSCREEN,13.4,77,5,0,0.87986488
Lakeland,City,PHLTH,LPA,15.6,32,1,0,0.92794472
Lakeland,City,PHLTH,CHOLSCREEN,15.6,77,2,0,0.92794472
Lakeland,City,PHLTH,DENTAL,15.6,56.1,3,0,0.92794472
Lakeland,City,PHLTH,CSMOKING,15.6,18.5,4,0,0.92794472
Lakeland,City,PHLTH,CHECKUP,15.6,77.4,5,0,0.92794472
Lakeland,City,STROKE,BPMED,4.6,81,1,0,0.867507992
Lakeland,City,STROKE,DENTAL,4.6,56.1,2,0,0.867507992
Lakeland,City,STROKE,CHOLSCREEN,4.6,77,3,0,0.867507992
Lakeland,City,STROKE,OBESITY,4.6,35.6,4,0,0.867507992
Lakeland,City,STROKE,ACCESS2,4.6,22,5,0,0.867507992
Lakeland,City,TEETHLOST,CSMOKING,18.7,18.5,1,0,0.907248555
Lakeland,City,TEETHLOST,DENTAL,18.7,56.1,2,0,0.907248555
Lakeland,City,TEETHLOST,LPA,18.7,32,3,0,0.907248555
Lakeland,City,TEETHLOST,MAMMOUSE,18.7,82.4,4,0,0.907248555
Lakeland,City,TEETHLOST,SLEEP,18.7,35,5,0,0.907248555
Largo,City,ARTHRITIS,BPMED,30.6,81,1,0,0.886738565
Largo,City,ARTHRITIS,BINGE,30.6,16.9,2,0,0.886738565
Largo,City,ARTHRITIS,CSMOKING,30.6,20.7,3,0,0.886738565
Largo,City,ARTHRITIS,SLEEP,30.6,37.7,4,0,0.886738565
Largo,City,ARTHRITIS,ACCESS2,30.6,19.6,5,0,0.886738565
Largo,City,BPHIGH,BPMED,36.1,81,1,0,0.935843565
Largo,City,BPHIGH,OBESITY,36.1,28.3,2,0,0.935843565
Largo,City,BPHIGH,BINGE,36.1,16.9,3,0,0.935843565
Largo,City,BPHIGH,CHECKUP,36.1,77.5,4,0,0.935843565
Largo,City,BPHIGH,DENTAL,36.1,58.6,5,0,0.935843565
Largo,City,CANCER,CHOLSCREEN,9,80.2,1,0,0.831713566
Largo,City,CANCER,BPMED,9,81,2,0,0.831713566
Largo,City,CANCER,MAMMOUSE,9,75.7,3,0,0.831713566
Largo,City,CANCER,SLEEP,9,37.7,4,0,0.831713566
Largo,City,CANCER,COLON_SCREEN,9,64.6,5,0,0.831713566
Largo,City,CASTHMA,SLEEP,7.9,37.7,1,0,0.868594269
Largo,City,CASTHMA,CSMOKING,7.9,20.7,2,0,0.868594269
Largo,City,CASTHMA,COLON_SCREEN,7.9,64.6,3,0,0.868594269
Largo,City,CASTHMA,COREW,7.9,33.2,4,0,0.868594269
Largo,City,CASTHMA,OBESITY,7.9,28.3,5,0,0.868594269
Largo,City,CHD,BPMED,9.8,81,1,0,0.840727351
Largo,City,CHD,DENTAL,9.8,58.6,2,0,0.840727351
Largo,City,CHD,SLEEP,9.8,37.7,3,0,0.840727351
Largo,City,CHD,LPA,9.8,31,4,0,0.840727351
Largo,City,CHD,ACCESS2,9.8,19.6,5,0,0.840727351
Largo,City,COPD,CHOLSCREEN,10,80.2,1,0,0.901400731
Largo,City,COPD,DENTAL,10,58.6,2,0,0.901400731
Largo,City,COPD,CSMOKING,10,20.7,3,0,0.901400731
Largo,City,COPD,LPA,10,31,4,0,0.901400731
Largo,City,COPD,ACCESS2,10,19.6,5,0,0.901400731
Largo,City,DIABETES,BPMED,12.1,81,1,0,0.934231335
Largo,City,DIABETES,DENTAL,12.1,58.6,2,0,0.934231335
Largo,City,DIABETES,CHOLSCREEN,12.1,80.2,3,0,0.934231335
Largo,City,DIABETES,LPA,12.1,31,4,0,0.934231335
Largo,City,DIABETES,CSMOKING,12.1,20.7,5,0,0.934231335
Largo,City,HIGHCHOL,BPMED,39,81,1,0,0.930340498
Largo,City,HIGHCHOL,CHECKUP,39,77.5,2,0,0.930340498
Largo,City,HIGHCHOL,LPA,39,31,3,0,0.930340498
Largo,City,HIGHCHOL,CHOLSCREEN,39,80.2,4,0,0.930340498
Largo,City,HIGHCHOL,ACCESS2,39,19.6,5,0,0.930340498
Largo,City,KIDNEY,BPMED,3.7,81,1,0,0.885832629
Largo,City,KIDNEY,DENTAL,3.7,58.6,2,0,0.885832629
Largo,City,KIDNEY,CHOLSCREEN,3.7,80.2,3,0,0.885832629
Largo,City,KIDNEY,LPA,3.7,31,4,0,0.885832629
Largo,City,KIDNEY,CHECKUP,3.7,77.5,5,0,0.885832629
Largo,City,MHLTH,CSMOKING,13.1,20.7,1,0,0.87986488
Largo,City,MHLTH,MAMMOUSE,13.1,75.7,2,0,0.87986488
Largo,City,MHLTH,CHECKUP,13.1,77.5,3,0,0.87986488
Largo,City,MHLTH,LPA,13.1,31,4,0,0.87986488
Largo,City,MHLTH,CHOLSCREEN,13.1,80.2,5,0,0.87986488
Largo,City,PHLTH,LPA,15.4,31,1,0,0.92794472
Largo,City,PHLTH,CHOLSCREEN,15.4,80.2,2,0,0.92794472
Largo,City,PHLTH,DENTAL,15.4,58.6,3,0,0.92794472
Largo,City,PHLTH,CSMOKING,15.4,20.7,4,0,0.92794472
Largo,City,PHLTH,CHECKUP,15.4,77.5,5,0,0.92794472
Largo,City,STROKE,BPMED,4.5,81,1,0,0.867507992
Largo,City,STROKE,DENTAL,4.5,58.6,2,0,0.867507992
Largo,City,STROKE,CHOLSCREEN,4.5,80.2,3,0,0.867507992
Largo,City,STROKE,OBESITY,4.5,28.3,4,0,0.867507992
Largo,City,STROKE,ACCESS2,4.5,19.6,5,0,0.867507992
Largo,City,TEETHLOST,CSMOKING,18.3,20.7,1,0,0.907248555
Largo,City,TEETHLOST,DENTAL,18.3,58.6,2,0,0.907248555
Largo,City,TEETHLOST,LPA,18.3,31,3,0,0.907248555
Largo,City,TEETHLOST,MAMMOUSE,18.3,75.7,4,0,0.907248555
Largo,City,TEETHLOST,SLEEP,18.3,37.7,5,0,0.907248555
Lauderhill,City,ARTHRITIS,BPMED,24.8,77.5,1,0,0.886738565
Lauderhill,City,ARTHRITIS,BINGE,24.8,13.7,2,0,0.886738565
Lauderhill,City,ARTHRITIS,CSMOKING,24.8,21.7,3,0,0.886738565
Lauderhill,City,ARTHRITIS,SLEEP,24.8,44.3,4,0,0.886738565
Lauderhill,City,ARTHRITIS,ACCESS2,24.8,26.7,5,0,0.886738565
Lauderhill,City,BPHIGH,BPMED,39.9,77.5,1,0,0.935843565
Lauderhill,City,BPHIGH,OBESITY,39.9,35.3,2,0,0.935843565
Lauderhill,City,BPHIGH,BINGE,39.9,13.7,3,0,0.935843565
Lauderhill,City,BPHIGH,CHECKUP,39.9,80.7,4,0,0.935843565
Lauderhill,City,BPHIGH,DENTAL,39.9,50.1,5,0,0.935843565
Lauderhill,City,CANCER,CHOLSCREEN,5.8,75.3,1,0,0.831713566
Lauderhill,City,CANCER,BPMED,5.8,77.5,2,0,0.831713566
Lauderhill,City,CANCER,MAMMOUSE,5.8,84.4,3,0,0.831713566
Lauderhill,City,CANCER,SLEEP,5.8,44.3,4,0,0.831713566
Lauderhill,City,CANCER,COLON_SCREEN,5.8,56.7,5,0,0.831713566
Lauderhill,City,CASTHMA,SLEEP,9.9,44.3,1,0,0.868594269
Lauderhill,City,CASTHMA,CSMOKING,9.9,21.7,2,0,0.868594269
Lauderhill,City,CASTHMA,COLON_SCREEN,9.9,56.7,3,0,0.868594269
Lauderhill,City,CASTHMA,COREW,9.9,23.2,4,0,0.868594269
Lauderhill,City,CASTHMA,OBESITY,9.9,35.3,5,0,0.868594269
Lauderhill,City,CHD,BPMED,7.2,77.5,1,0,0.840727351
Lauderhill,City,CHD,DENTAL,7.2,50.1,2,0,0.840727351
Lauderhill,City,CHD,SLEEP,7.2,44.3,3,0,0.840727351
Lauderhill,City,CHD,LPA,7.2,35.5,4,0,0.840727351
Lauderhill,City,CHD,ACCESS2,7.2,26.7,5,0,0.840727351
Lauderhill,City,COPD,CHOLSCREEN,8.5,75.3,1,0,0.901400731
Lauderhill,City,COPD,DENTAL,8.5,50.1,2,0,0.901400731
Lauderhill,City,COPD,CSMOKING,8.5,21.7,3,0,0.901400731
Lauderhill,City,COPD,LPA,8.5,35.5,4,0,0.901400731
Lauderhill,City,COPD,ACCESS2,8.5,26.7,5,0,0.901400731
Lauderhill,City,DIABETES,BPMED,15.4,77.5,1,0,0.934231335
Lauderhill,City,DIABETES,DENTAL,15.4,50.1,2,0,0.934231335
Lauderhill,City,DIABETES,CHOLSCREEN,15.4,75.3,3,0,0.934231335
Lauderhill,City,DIABETES,LPA,15.4,35.5,4,0,0.934231335
Lauderhill,City,DIABETES,CSMOKING,15.4,21.7,5,0,0.934231335
Lauderhill,City,HIGHCHOL,BPMED,37.1,77.5,1,0,0.930340498
Lauderhill,City,HIGHCHOL,CHECKUP,37.1,80.7,2,0,0.930340498
Lauderhill,City,HIGHCHOL,LPA,37.1,35.5,3,0,0.930340498
Lauderhill,City,HIGHCHOL,CHOLSCREEN,37.1,75.3,4,0,0.930340498
Lauderhill,City,HIGHCHOL,ACCESS2,37.1,26.7,5,0,0.930340498
Lauderhill,City,KIDNEY,BPMED,3.8,77.5,1,0,0.885832629
